id,article,date,views
3015,improvised_explosive_device,2017-04,304
3016,improvised_explosive_device,2017-05,1152
3017,improvised_explosive_device,2017-06,282
3018,improvised_explosive_device,2017-07,232
3019,improvised_explosive_device,2017-08,231
3020,improvised_explosive_device,2017-09,223
3021,improvised_explosive_device,2017-10,281
3022,improvised_explosive_device,2017-11,284
3023,improvised_explosive_device,2017-12,269
3024,improvised_explosive_device,2018-01,284
3025,improvised_explosive_device,2018-02,193
3026,improvised_explosive_device,2018-03,263
3027,improvised_explosive_device,2018-04,231
3028,improvised_explosive_device,2018-05,161
3029,improvised_explosive_device,2018-06,205
3030,improvised_explosive_device,2018-07,204
3031,improvised_explosive_device,2018-08,213
3032,improvised_explosive_device,2018-09,159
3033,improvised_explosive_device,2018-10,186
3034,improvised_explosive_device,2018-11,167
3035,improvised_explosive_device,2018-12,195
3036,iran,2008-01,226979
3037,iran,2008-02,242136
3038,iran,2008-03,233075
3039,iran,2008-04,272340
3040,iran,2008-05,258491
3041,iran,2008-06,232439
3042,iran,2008-07,117668
3043,iran,2008-08,213985
3044,iran,2008-09,269789
3045,iran,2008-10,266909
3046,iran,2008-11,266055
3047,iran,2008-12,249800
3048,iran,2009-01,299868
3049,iran,2009-02,314808
3050,iran,2009-03,317460
3051,iran,2009-04,306596
3052,iran,2009-05,300162
3053,iran,2009-06,920873
3054,iran,2009-07,315479
3055,iran,2009-08,257871
3056,iran,2009-09,271047
3057,iran,2009-10,318852
3058,iran,2009-11,290066
3059,iran,2009-12,328731
3060,iran,2010-01,282596
3061,iran,2010-02,318333
3062,iran,2010-03,362571
3063,iran,2010-04,390806
3064,iran,2010-05,396778
3065,iran,2010-06,295894
3066,iran,2010-07,281858
3067,iran,2010-08,482656
3068,iran,2010-09,489255
3069,iran,2010-10,413794
3070,iran,2010-11,390952
3071,iran,2010-12,413079
3072,iran,2011-01,416047
3073,iran,2011-02,421618
3074,iran,2011-03,338932
3075,iran,2011-04,256230
3076,iran,2011-05,293896
3077,iran,2011-06,239170
3078,iran,2011-07,222290
3079,iran,2011-08,232726
3080,iran,2011-09,246464
3081,iran,2011-10,280852
3082,iran,2011-11,369412
3083,iran,2011-12,358639
3084,iran,2012-01,466414
3085,iran,2012-02,448916
3086,iran,2012-03,362296
3087,iran,2012-04,257755
3088,iran,2012-05,301500
3089,iran,2012-06,238557
3090,iran,2012-07,245849
3091,iran,2012-08,287626
3092,iran,2012-09,341727
3093,iran,2012-10,333091
3094,iran,2012-11,305652
3095,iran,2012-12,251739
3096,iran,2013-01,267949
3097,iran,2013-02,305797
3098,iran,2013-03,322270
3099,iran,2013-04,271769
3100,iran,2013-05,237272
3101,iran,2013-06,264577
3102,iran,2013-07,198748
3103,iran,2013-08,221780
3104,iran,2013-09,248017
3105,iran,2013-10,207920
3106,iran,2013-11,223939
3107,iran,2013-12,211986
3108,iran,2014-01,195041
3109,iran,2014-02,202441
3110,iran,2014-03,212660
3111,iran,2014-04,194659
3112,iran,2014-05,202340
3113,iran,2014-06,313329
3114,iran,2014-07,203721
3115,iran,2014-08,204894
3116,iran,2014-09,210704
3117,iran,2014-10,201750
3118,iran,2014-11,211920
3119,iran,2014-12,173531
3120,iran,2015-01,198364
3121,iran,2015-02,186418
3122,iran,2015-03,260649
3123,iran,2015-04,259884
3124,iran,2015-05,189657
3125,iran,2015-06,137067
3126,iran,2015-07,506914
3127,iran,2015-08,175866
3128,iran,2015-09,189963
3129,iran,2015-10,192171
3130,iran,2015-11,189281
3131,iran,2015-12,165237
3132,iran,2016-01,251141
3133,iran,2016-02,163335
3134,iran,2016-03,152200
3135,iran,2016-04,156030
3136,iran,2016-05,153326
3137,iran,2016-06,129662
3138,iran,2016-07,133739
3139,iran,2016-08,140107
3140,iran,2016-09,130395
3141,iran,2016-10,144806
3142,iran,2016-11,144094
3143,iran,2016-12,142166
3144,iran,2017-01,159515
3145,iran,2017-02,174351
3146,iran,2017-03,146016
3147,iran,2017-04,151153
3148,iran,2017-05,160754
3149,iran,2017-06,155360
3150,iran,2017-07,122145
3151,iran,2017-08,117178
3152,iran,2017-09,119748
3153,iran,2017-10,146593
3154,iran,2017-11,148787
3155,iran,2017-12,131471
3156,iran,2018-01,159416
3157,iran,2018-02,119423
3158,iran,2018-03,132788
3159,iran,2018-04,143455
3160,iran,2018-05,197849
3161,iran,2018-06,151449
3162,iran,2018-07,125522
3163,iran,2018-08,122843
3164,iran,2018-09,123617
3165,iran,2018-10,115352
3166,iran,2018-11,113203
3167,iran,2018-12,109848
3168,iraq,2008-01,166645
3169,iraq,2008-02,165366
3170,iraq,2008-03,193718
3171,iraq,2008-04,203150
3172,iraq,2008-05,184082
3173,iraq,2008-06,144165
3174,iraq,2008-07,46724
3175,iraq,2008-08,132022
3176,iraq,2008-09,172053
3177,iraq,2008-10,187893
3178,iraq,2008-11,182429
3179,iraq,2008-12,176131
3180,iraq,2009-01,172496
3181,iraq,2009-02,175205
3182,iraq,2009-03,188097
3183,iraq,2009-04,173961
3184,iraq,2009-05,173109
3185,iraq,2009-06,176140
3186,iraq,2009-07,137406
3187,iraq,2009-08,142151
3188,iraq,2009-09,137397
3189,iraq,2009-10,164576
3190,iraq,2009-11,153571
3191,iraq,2009-12,151866
3192,iraq,2010-01,149677
3193,iraq,2010-02,138610
3194,iraq,2010-03,233253
3195,iraq,2010-04,223669
3196,iraq,2010-05,208124
3197,iraq,2010-06,140764
3198,iraq,2010-07,145035
3199,iraq,2010-08,276075
3200,iraq,2010-09,253134
3201,iraq,2010-10,224258
3202,iraq,2010-11,219223
3203,iraq,2010-12,224330
3204,iraq,2011-01,239073
3205,iraq,2011-02,203449
3206,iraq,2011-03,205355
3207,iraq,2011-04,132716
3208,iraq,2011-05,157248
3209,iraq,2011-06,115943
3210,iraq,2011-07,112379
3211,iraq,2011-08,119670
3212,iraq,2011-09,112557
3213,iraq,2011-10,146582
3214,iraq,2011-11,154504
3215,iraq,2011-12,166510
3216,iraq,2012-01,162069
3217,iraq,2012-02,155292
3218,iraq,2012-03,155744
3219,iraq,2012-04,129219
3220,iraq,2012-05,145703
3221,iraq,2012-06,130130
3222,iraq,2012-07,135320
3223,iraq,2012-08,137411
3224,iraq,2012-09,157852
3225,iraq,2012-10,169727
3226,iraq,2012-11,162783
3227,iraq,2012-12,147725
3228,iraq,2013-01,161557
3229,iraq,2013-02,154899
3230,iraq,2013-03,218617
3231,iraq,2013-04,195642
3232,iraq,2013-05,147099
3233,iraq,2013-06,135109
3234,iraq,2013-07,122526
3235,iraq,2013-08,118177
3236,iraq,2013-09,123350
3237,iraq,2013-10,112704
3238,iraq,2013-11,118397
3239,iraq,2013-12,102896
3240,iraq,2014-01,111047
3241,iraq,2014-02,98772
3242,iraq,2014-03,112976
3243,iraq,2014-04,106172
3244,iraq,2014-05,105095
3245,iraq,2014-06,363989
3246,iraq,2014-07,175771
3247,iraq,2014-08,210545
3248,iraq,2014-09,168401
3249,iraq,2014-10,135850
3250,iraq,2014-11,137867
3251,iraq,2014-12,103064
3252,iraq,2015-01,120742
3253,iraq,2015-02,126018
3254,iraq,2015-03,142135
3255,iraq,2015-04,129542
3256,iraq,2015-05,125898
3257,iraq,2015-06,85561
3258,iraq,2015-07,92292
3259,iraq,2015-08,100468
3260,iraq,2015-09,138546
3261,iraq,2015-10,108726
3262,iraq,2015-11,155361
3263,iraq,2015-12,120856
3264,iraq,2016-01,105175
3265,iraq,2016-02,88854
3266,iraq,2016-03,92495
3267,iraq,2016-04,292616
3268,iraq,2016-05,91825
3269,iraq,2016-06,80138
3270,iraq,2016-07,88206
3271,iraq,2016-08,76756
3272,iraq,2016-09,75992
3273,iraq,2016-10,98549
3274,iraq,2016-11,86917
3275,iraq,2016-12,79901
3276,iraq,2017-01,87151
3277,iraq,2017-02,85673
3278,iraq,2017-03,85881
3279,iraq,2017-04,83172
3280,iraq,2017-05,80861
3281,iraq,2017-06,73420
3282,iraq,2017-07,117499
3283,iraq,2017-08,61955
3284,iraq,2017-09,77299
3285,iraq,2017-10,82019
3286,iraq,2017-11,75611
3287,iraq,2017-12,82211
3288,iraq,2018-01,63043
3289,iraq,2018-02,59533
3290,iraq,2018-03,69665
3291,iraq,2018-04,74318
3292,iraq,2018-05,70805
3293,iraq,2018-06,54557
3294,iraq,2018-07,59829
3295,iraq,2018-08,55193
3296,iraq,2018-09,62701
3297,iraq,2018-10,63073
3298,iraq,2018-11,60200
3299,iraq,2018-12,62608
3300,irish_republican_army,2008-01,NaN
3301,irish_republican_army,2008-02,NaN
3302,irish_republican_army,2008-03,NaN
3303,irish_republican_army,2008-04,NaN
3304,irish_republican_army,2008-05,NaN
3305,irish_republican_army,2008-06,NaN
3306,irish_republican_army,2008-07,NaN
3307,irish_republican_army,2008-08,NaN
3308,irish_republican_army,2008-09,NaN
3309,irish_republican_army,2008-10,NaN
3310,irish_republican_army,2008-11,NaN
3311,irish_republican_army,2008-12,NaN
3312,irish_republican_army,2009-01,NaN
3313,irish_republican_army,2009-02,NaN
3314,irish_republican_army,2009-03,NaN
3315,irish_republican_army,2009-04,NaN
3316,irish_republican_army,2009-05,NaN
3317,irish_republican_army,2009-06,NaN
3318,irish_republican_army,2009-07,NaN
3319,irish_republican_army,2009-08,NaN
3320,irish_republican_army,2009-09,NaN
3321,irish_republican_army,2009-10,NaN
3322,irish_republican_army,2009-11,NaN
3323,irish_republican_army,2009-12,NaN
3324,irish_republican_army,2010-01,NaN
3325,irish_republican_army,2010-02,NaN
3326,irish_republican_army,2010-03,NaN
3327,irish_republican_army,2010-04,NaN
3328,irish_republican_army,2010-05,NaN
3329,irish_republican_army,2010-06,NaN
3330,irish_republican_army,2010-07,NaN
3331,irish_republican_army,2010-08,NaN
3332,irish_republican_army,2010-09,NaN
3333,irish_republican_army,2010-10,NaN
3334,irish_republican_army,2010-11,NaN
3335,irish_republican_army,2010-12,NaN
3336,irish_republican_army,2011-01,NaN
3337,irish_republican_army,2011-02,NaN
3338,irish_republican_army,2011-03,NaN
3339,irish_republican_army,2011-04,NaN
3340,irish_republican_army,2011-05,NaN
3341,irish_republican_army,2011-06,NaN
3342,irish_republican_army,2011-07,NaN
3343,irish_republican_army,2011-08,NaN
3344,irish_republican_army,2011-09,NaN
3345,irish_republican_army,2011-10,NaN
3346,irish_republican_army,2011-11,NaN
3347,irish_republican_army,2011-12,NaN
3348,irish_republican_army,2012-01,NaN
3349,irish_republican_army,2012-02,NaN
3350,irish_republican_army,2012-03,NaN
3351,irish_republican_army,2012-04,NaN
3352,irish_republican_army,2012-05,NaN
3353,irish_republican_army,2012-06,NaN
3354,irish_republican_army,2012-07,NaN
3355,irish_republican_army,2012-08,NaN
3356,irish_republican_army,2012-09,NaN
3357,irish_republican_army,2012-10,NaN
3358,irish_republican_army,2012-11,NaN
3359,irish_republican_army,2012-12,NaN
3360,irish_republican_army,2013-01,NaN
3361,irish_republican_army,2013-02,NaN
3362,irish_republican_army,2013-03,NaN
3363,irish_republican_army,2013-04,NaN
3364,irish_republican_army,2013-05,NaN
3365,irish_republican_army,2013-06,NaN
3366,irish_republican_army,2013-07,NaN
3367,irish_republican_army,2013-08,NaN
3368,irish_republican_army,2013-09,NaN
3369,irish_republican_army,2013-10,NaN
3370,irish_republican_army,2013-11,NaN
3371,irish_republican_army,2013-12,NaN
3372,irish_republican_army,2014-01,NaN
3373,irish_republican_army,2014-02,NaN
3374,irish_republican_army,2014-03,NaN
3375,irish_republican_army,2014-04,NaN
3376,irish_republican_army,2014-05,NaN
3377,irish_republican_army,2014-06,NaN
3378,irish_republican_army,2014-07,NaN
3379,irish_republican_army,2014-08,NaN
3380,irish_republican_army,2014-09,NaN
3381,irish_republican_army,2014-10,NaN
3382,irish_republican_army,2014-11,NaN
3383,irish_republican_army,2014-12,NaN
3384,irish_republican_army,2015-01,NaN
3385,irish_republican_army,2015-02,NaN
3386,irish_republican_army,2015-03,NaN
3387,irish_republican_army,2015-04,NaN
3388,irish_republican_army,2015-05,NaN
3389,irish_republican_army,2015-06,NaN
3390,irish_republican_army,2015-07,36975
3391,irish_republican_army,2015-08,34321
3392,irish_republican_army,2015-09,43786
3393,irish_republican_army,2015-10,60675
3394,irish_republican_army,2015-11,57931
3395,irish_republican_army,2015-12,43225
3396,irish_republican_army,2016-01,40227
3397,irish_republican_army,2016-02,41821
3398,irish_republican_army,2016-03,55918
3399,irish_republican_army,2016-04,41361
3400,irish_republican_army,2016-05,42553
3401,irish_republican_army,2016-06,57464
3402,irish_republican_army,2016-07,34193
3403,irish_republican_army,2016-08,28880
3404,irish_republican_army,2016-09,32287
3405,irish_republican_army,2016-10,32164
3406,irish_republican_army,2016-11,32274
3407,irish_republican_army,2016-12,30572
3408,irish_republican_army,2017-01,36304
3409,irish_republican_army,2017-02,35191
3410,irish_republican_army,2017-03,74082
3411,irish_republican_army,2017-04,36647
3412,irish_republican_army,2017-05,51734
3413,irish_republican_army,2017-06,56703
3414,irish_republican_army,2017-07,26698
3415,irish_republican_army,2017-08,25794
3416,irish_republican_army,2017-09,26254
3417,irish_republican_army,2017-10,36982
3418,irish_republican_army,2017-11,34861
3419,irish_republican_army,2017-12,37920
3420,irish_republican_army,2018-01,49637
3421,irish_republican_army,2018-02,35867
3422,irish_republican_army,2018-03,41891
3423,irish_republican_army,2018-04,36159
3424,irish_republican_army,2018-05,34932
3425,irish_republican_army,2018-06,24713
3426,irish_republican_army,2018-07,25657
3427,irish_republican_army,2018-08,24894
3428,irish_republican_army,2018-09,24722
3429,irish_republican_army,2018-10,30154
3430,irish_republican_army,2018-11,29397
3431,irish_republican_army,2018-12,25632
3432,islamist,2008-01,3339
3433,islamist,2008-02,3431
3434,islamist,2008-03,3698
3435,islamist,2008-04,4449
3436,islamist,2008-05,4638
3437,islamist,2008-06,4202
3438,islamist,2008-07,1922
3439,islamist,2008-08,3394
3440,islamist,2008-09,3976
3441,islamist,2008-10,4566
3442,islamist,2008-11,4914
3443,islamist,2008-12,3847
3444,islamist,2009-01,5412
3445,islamist,2009-02,5301
3446,islamist,2009-03,4740
3447,islamist,2009-04,4958
3448,islamist,2009-05,5137
3449,islamist,2009-06,8990
3450,islamist,2009-07,4999
3451,islamist,2009-08,3856
3452,islamist,2009-09,4126
3453,islamist,2009-10,4919
3454,islamist,2009-11,4059
3455,islamist,2009-12,4274
3456,islamist,2010-01,4051
3457,islamist,2010-02,3470
3458,islamist,2010-03,6196
3459,islamist,2010-04,7216
3460,islamist,2010-05,6476
3461,islamist,2010-06,4860
3462,islamist,2010-07,5185
3463,islamist,2010-08,9401
3464,islamist,2010-09,10071
3465,islamist,2010-10,10076
3466,islamist,2010-11,6030
3467,islamist,2010-12,5673
3468,islamist,2011-01,6088
3469,islamist,2011-02,8545
3470,islamist,2011-03,5282
3471,islamist,2011-04,4134
3472,islamist,2011-05,6789
3473,islamist,2011-06,2870
3474,islamist,2011-07,3488
3475,islamist,2011-08,2744
3476,islamist,2011-09,5648
3477,islamist,2011-10,5388
3478,islamist,2011-11,4977
3479,islamist,2011-12,4489
3480,islamist,2012-01,4791
3481,islamist,2012-02,5063
3482,islamist,2012-03,4716
3483,islamist,2012-04,5066
3484,islamist,2012-05,4723
3485,islamist,2012-06,5400
3486,islamist,2012-07,4208
3487,islamist,2012-08,4242
3488,islamist,2012-09,5971
3489,islamist,2012-10,5529
3490,islamist,2012-11,5516
3491,islamist,2012-12,5104
3492,islamist,2013-01,7953
3493,islamist,2013-02,4262
3494,islamist,2013-03,4711
3495,islamist,2013-04,4747
3496,islamist,2013-05,5407
3497,islamist,2013-06,3563
3498,islamist,2013-07,4741
3499,islamist,2013-08,3733
3500,islamist,2013-09,4130
3501,islamist,2013-10,4138
3502,islamist,2013-11,2968
3503,islamist,2013-12,3568
3504,islamist,2014-01,4177
3505,islamist,2014-02,3897
3506,islamist,2014-03,4420
3507,islamist,2014-04,4219
3508,islamist,2014-05,5060
3509,islamist,2014-06,6876
3510,islamist,2014-07,5439
3511,islamist,2014-08,NaN
3512,islamist,2014-09,5143
3513,islamist,2014-10,NaN
3514,islamist,2014-11,NaN
3515,islamist,2014-12,NaN
3516,islamist,2015-01,NaN
3517,islamist,2015-02,NaN
3518,islamist,2015-03,NaN
3519,islamist,2015-04,NaN
3520,islamist,2015-05,NaN
3521,islamist,2015-06,NaN
3522,islamist,2015-07,3906
3523,islamist,2015-08,2516
3524,islamist,2015-09,3209
3525,islamist,2015-10,3356
3526,islamist,2015-11,7309
3527,islamist,2015-12,3698
3528,islamist,2016-01,3725
3529,islamist,2016-02,2425
3530,islamist,2016-03,3448
3531,islamist,2016-04,4130
3532,islamist,2016-05,2832
3533,islamist,2016-06,2892
3534,islamist,2016-07,3145
3535,islamist,2016-08,2611
3536,islamist,2016-09,3357
3537,islamist,2016-10,2693
3538,islamist,2016-11,2776
3539,islamist,2016-12,3249
3540,islamist,2017-01,5261
3541,islamist,2017-02,2955
3542,islamist,2017-03,2857
3543,islamist,2017-04,2756
3544,islamist,2017-05,3680
3545,islamist,2017-06,3404
3546,islamist,2017-07,3501
3547,islamist,2017-08,3317
3548,islamist,2017-09,4110
3549,islamist,2017-10,4272
3550,islamist,2017-11,5184
3551,islamist,2017-12,5063
3552,islamist,2018-01,4245
3553,islamist,2018-02,3424
3554,islamist,2018-03,2884
3555,islamist,2018-04,2791
3556,islamist,2018-05,2986
3557,islamist,2018-06,1548
3558,islamist,2018-07,1659
3559,islamist,2018-08,2928
3560,islamist,2018-09,4470
3561,islamist,2018-10,3424
3562,islamist,2018-11,2665
3563,islamist,2018-12,2373
3564,jihad,2008-01,NaN
3565,jihad,2008-02,NaN
3566,jihad,2008-03,NaN
3567,jihad,2008-04,NaN
3568,jihad,2008-05,NaN
3569,jihad,2008-06,NaN
3570,jihad,2008-07,NaN
3571,jihad,2008-08,NaN
3572,jihad,2008-09,NaN
3573,jihad,2008-10,NaN
3574,jihad,2008-11,NaN
3575,jihad,2008-12,NaN
3576,jihad,2009-01,NaN
3577,jihad,2009-02,NaN
3578,jihad,2009-03,NaN
3579,jihad,2009-04,NaN
3580,jihad,2009-05,NaN
3581,jihad,2009-06,NaN
3582,jihad,2009-07,NaN
3583,jihad,2009-08,NaN
3584,jihad,2009-09,NaN
3585,jihad,2009-10,NaN
3586,jihad,2009-11,NaN
3587,jihad,2009-12,NaN
3588,jihad,2010-01,NaN
3589,jihad,2010-02,NaN
3590,jihad,2010-03,NaN
3591,jihad,2010-04,NaN
3592,jihad,2010-05,NaN
3593,jihad,2010-06,NaN
3594,jihad,2010-07,NaN
3595,jihad,2010-08,NaN
3596,jihad,2010-09,NaN
3597,jihad,2010-10,NaN
3598,jihad,2010-11,NaN
3599,jihad,2010-12,NaN
3600,jihad,2011-01,NaN
3601,jihad,2011-02,NaN
3602,jihad,2011-03,NaN
3603,jihad,2011-04,NaN
3604,jihad,2011-05,NaN
3605,jihad,2011-06,NaN
3606,jihad,2011-07,NaN
3607,jihad,2011-08,NaN
3608,jihad,2011-09,NaN
3609,jihad,2011-10,NaN
3610,jihad,2011-11,NaN
3611,jihad,2011-12,NaN
3612,jihad,2012-01,NaN
3613,jihad,2012-02,NaN
3614,jihad,2012-03,NaN
3615,jihad,2012-04,NaN
3616,jihad,2012-05,NaN
3617,jihad,2012-06,NaN
3618,jihad,2012-07,NaN
3619,jihad,2012-08,NaN
3620,jihad,2012-09,NaN
3621,jihad,2012-10,NaN
3622,jihad,2012-11,NaN
3623,jihad,2012-12,NaN
3624,jihad,2013-01,NaN
3625,jihad,2013-02,NaN
3626,jihad,2013-03,NaN
3627,jihad,2013-04,NaN
3628,jihad,2013-05,NaN
3629,jihad,2013-06,NaN
3630,jihad,2013-07,NaN
3631,jihad,2013-08,NaN
3632,jihad,2013-09,NaN
3633,jihad,2013-10,NaN
3634,jihad,2013-11,NaN
3635,jihad,2013-12,NaN
3636,jihad,2014-01,NaN
3637,jihad,2014-02,NaN
3638,jihad,2014-03,NaN
3639,jihad,2014-04,NaN
3640,jihad,2014-05,NaN
3641,jihad,2014-06,NaN
3642,jihad,2014-07,NaN
3643,jihad,2014-08,NaN
3644,jihad,2014-09,NaN
3645,jihad,2014-10,NaN
3646,jihad,2014-11,NaN
3647,jihad,2014-12,NaN
3648,jihad,2015-01,NaN
3649,jihad,2015-02,NaN
3650,jihad,2015-03,NaN
3651,jihad,2015-04,NaN
3652,jihad,2015-05,NaN
3653,jihad,2015-06,NaN
3654,jihad,2015-07,25418
3655,jihad,2015-08,24488
3656,jihad,2015-09,33679
3657,jihad,2015-10,31428
3658,jihad,2015-11,91515
3659,jihad,2015-12,59649
3660,jihad,2016-01,30020
3661,jihad,2016-02,25052
3662,jihad,2016-03,38399
3663,jihad,2016-04,27419
3664,jihad,2016-05,25058
3665,jihad,2016-06,27019
3666,jihad,2016-07,26862
3667,jihad,2016-08,19314
3668,jihad,2016-09,21485
3669,jihad,2016-10,22708
3670,jihad,2016-11,22195
3671,jihad,2016-12,23361
3672,jihad,2017-01,21184
3673,jihad,2017-02,21515
3674,jihad,2017-03,23164
3675,jihad,2017-04,22249
3676,jihad,2017-05,23426
3677,jihad,2017-06,23574
3678,jihad,2017-07,20688
3679,jihad,2017-08,15621
3680,jihad,2017-09,15748
3681,jihad,2017-10,19128
3682,jihad,2017-11,21718
3683,jihad,2017-12,19983
3684,jihad,2018-01,16070
3685,jihad,2018-02,15067
3686,jihad,2018-03,16557
3687,jihad,2018-04,17569
3688,jihad,2018-05,17177
3689,jihad,2018-06,12882
3690,jihad,2018-07,11575
3691,jihad,2018-08,12424
3692,jihad,2018-09,14587
3693,jihad,2018-10,16866
3694,jihad,2018-11,16094
3695,jihad,2018-12,14628
3696,nationalism,2008-01,74011
3697,nationalism,2008-02,84421
3698,nationalism,2008-03,83518
3699,nationalism,2008-04,99276
3700,nationalism,2008-05,95692
3701,nationalism,2008-06,60776
3702,nationalism,2008-07,16593
3703,nationalism,2008-08,47301
3704,nationalism,2008-09,80100
3705,nationalism,2008-10,81926
3706,nationalism,2008-11,92110
3707,nationalism,2008-12,81343
3708,nationalism,2009-01,86926
3709,nationalism,2009-02,99056
3710,nationalism,2009-03,89916
3711,nationalism,2009-04,92689
3712,nationalism,2009-05,92554
3713,nationalism,2009-06,69349
3714,nationalism,2009-07,47815
3715,nationalism,2009-08,49549
3716,nationalism,2009-09,69988
3717,nationalism,2009-10,87537
3718,nationalism,2009-11,93291
3719,nationalism,2009-12,78656
3720,nationalism,2010-01,81824
3721,nationalism,2010-02,83799
3722,nationalism,2010-03,108639
3723,nationalism,2010-04,105084
3724,nationalism,2010-05,99425
3725,nationalism,2010-06,61355
3726,nationalism,2010-07,49530
3727,nationalism,2010-08,75962
3728,nationalism,2010-09,106401
3729,nationalism,2010-10,121408
3730,nationalism,2010-11,116906
3731,nationalism,2010-12,106205
3732,nationalism,2011-01,110453
3733,nationalism,2011-02,100023
3734,nationalism,2011-03,108218
3735,nationalism,2011-04,88947
3736,nationalism,2011-05,102430
3737,nationalism,2011-06,71779
3738,nationalism,2011-07,53719
3739,nationalism,2011-08,49359
3740,nationalism,2011-09,64796
3741,nationalism,2011-10,91603
3742,nationalism,2011-11,103111
3743,nationalism,2011-12,82095
3744,nationalism,2012-01,96221
3745,nationalism,2012-02,103572
3746,nationalism,2012-03,96352
3747,nationalism,2012-04,83073
3748,nationalism,2012-05,94578
3749,nationalism,2012-06,73898
3750,nationalism,2012-07,55039
3751,nationalism,2012-08,58209
3752,nationalism,2012-09,85229
3753,nationalism,2012-10,103331
3754,nationalism,2012-11,105662
3755,nationalism,2012-12,89582
3756,nationalism,2013-01,106123
3757,nationalism,2013-02,114545
3758,nationalism,2013-03,114113
3759,nationalism,2013-04,111425
3760,nationalism,2013-05,103223
3761,nationalism,2013-06,74046
3762,nationalism,2013-07,56219
3763,nationalism,2013-08,46085
3764,nationalism,2013-09,61757
3765,nationalism,2013-10,86158
3766,nationalism,2013-11,86611
3767,nationalism,2013-12,72391
3768,nationalism,2014-01,72205
3769,nationalism,2014-02,80752
3770,nationalism,2014-03,91268
3771,nationalism,2014-04,76307
3772,nationalism,2014-05,77938
3773,nationalism,2014-06,60030
3774,nationalism,2014-07,48622
3775,nationalism,2014-08,45569
3776,nationalism,2014-09,67582
3777,nationalism,2014-10,60252
3778,nationalism,2014-11,217589
3779,nationalism,2014-12,54252
3780,nationalism,2015-01,51949
3781,nationalism,2015-02,52624
3782,nationalism,2015-03,59962
3783,nationalism,2015-04,52408
3784,nationalism,2015-05,51759
3785,nationalism,2015-06,31879
3786,nationalism,2015-07,28388
3787,nationalism,2015-08,28063
3788,nationalism,2015-09,36799
3789,nationalism,2015-10,42251
3790,nationalism,2015-11,43515
3791,nationalism,2015-12,38789
3792,nationalism,2016-01,0
3793,nationalism,2016-02,0
3794,nationalism,2016-03,0
3795,nationalism,2016-04,0
3796,nationalism,2016-05,0
3797,nationalism,2016-06,0
3798,nationalism,2016-07,30779
3799,nationalism,2016-08,31186
3800,nationalism,2016-09,38171
3801,nationalism,2016-10,43083
3802,nationalism,2016-11,69477
3803,nationalism,2016-12,45895
3804,nationalism,2017-01,56033
3805,nationalism,2017-02,57621
3806,nationalism,2017-03,56547
3807,nationalism,2017-04,46226
3808,nationalism,2017-05,46109
3809,nationalism,2017-06,32232
3810,nationalism,2017-07,27885
3811,nationalism,2017-08,43066
3812,nationalism,2017-09,37955
3813,nationalism,2017-10,48380
3814,nationalism,2017-11,45761
3815,nationalism,2017-12,35572
3816,nationalism,2018-01,37320
3817,nationalism,2018-02,37529
3818,nationalism,2018-03,44662
3819,nationalism,2018-04,44373
3820,nationalism,2018-05,39761
3821,nationalism,2018-06,28621
3822,nationalism,2018-07,25882
3823,nationalism,2018-08,23429
3824,nationalism,2018-09,27832
3825,nationalism,2018-10,78469
3826,nationalism,2018-11,68739
3827,nationalism,2018-12,34082
3828,nigeria,2008-01,164362
3829,nigeria,2008-02,175463
3830,nigeria,2008-03,169874
3831,nigeria,2008-04,200984
3832,nigeria,2008-05,180108
3833,nigeria,2008-06,142914
3834,nigeria,2008-07,47912
3835,nigeria,2008-08,141410
3836,nigeria,2008-09,181367
3837,nigeria,2008-10,193863
3838,nigeria,2008-11,201978
3839,nigeria,2008-12,189963
3840,nigeria,2009-01,207935
3841,nigeria,2009-02,211787
3842,nigeria,2009-03,247255
3843,nigeria,2009-04,219494
3844,nigeria,2009-05,227823
3845,nigeria,2009-06,197156
3846,nigeria,2009-07,210731
3847,nigeria,2009-08,191347
3848,nigeria,2009-09,204177
3849,nigeria,2009-10,213873
3850,nigeria,2009-11,201548
3851,nigeria,2009-12,224997
3852,nigeria,2010-01,260373
3853,nigeria,2010-02,225650
3854,nigeria,2010-03,334412
3855,nigeria,2010-04,293387
3856,nigeria,2010-05,333719
3857,nigeria,2010-06,282523
3858,nigeria,2010-07,204884
3859,nigeria,2010-08,284664
3860,nigeria,2010-09,315307
3861,nigeria,2010-10,334201
3862,nigeria,2010-11,278777
3863,nigeria,2010-12,304467
3864,nigeria,2011-01,316318
3865,nigeria,2011-02,279071
3866,nigeria,2011-03,287677
3867,nigeria,2011-04,274605
3868,nigeria,2011-05,239419
3869,nigeria,2011-06,207053
3870,nigeria,2011-07,203685
3871,nigeria,2011-08,360554
3872,nigeria,2011-09,187451
3873,nigeria,2011-10,219986
3874,nigeria,2011-11,245690
3875,nigeria,2011-12,200752
3876,nigeria,2012-01,304933
3877,nigeria,2012-02,241159
3878,nigeria,2012-03,250640
3879,nigeria,2012-04,221710
3880,nigeria,2012-05,248179
3881,nigeria,2012-06,246330
3882,nigeria,2012-07,221937
3883,nigeria,2012-08,221313
3884,nigeria,2012-09,224333
3885,nigeria,2012-10,257047
3886,nigeria,2012-11,241219
3887,nigeria,2012-12,222407
3888,nigeria,2013-01,279125
