id,article,date,views
1445,federal_air_marshal_service,2018-06,0
1446,federal_air_marshal_service,2018-07,0
1447,federal_air_marshal_service,2018-08,0
1448,federal_air_marshal_service,2018-09,0
1449,federal_air_marshal_service,2018-10,0
1450,federal_air_marshal_service,2018-11,0
1451,federal_air_marshal_service,2018-12,0
1452,federal_aviation_administration,2008-01,14769
1453,federal_aviation_administration,2008-02,13906
1454,federal_aviation_administration,2008-03,12614
1455,federal_aviation_administration,2008-04,18058
1456,federal_aviation_administration,2008-05,16466
1457,federal_aviation_administration,2008-06,18656
1458,federal_aviation_administration,2008-07,6356
1459,federal_aviation_administration,2008-08,16237
1460,federal_aviation_administration,2008-09,17338
1461,federal_aviation_administration,2008-10,11355
1462,federal_aviation_administration,2008-11,12345
1463,federal_aviation_administration,2008-12,10913
1464,federal_aviation_administration,2009-01,12318
1465,federal_aviation_administration,2009-02,13187
1466,federal_aviation_administration,2009-03,12713
1467,federal_aviation_administration,2009-04,11644
1468,federal_aviation_administration,2009-05,11121
1469,federal_aviation_administration,2009-06,12302
1470,federal_aviation_administration,2009-07,11374
1471,federal_aviation_administration,2009-08,11860
1472,federal_aviation_administration,2009-09,12150
1473,federal_aviation_administration,2009-10,12563
1474,federal_aviation_administration,2009-11,11911
1475,federal_aviation_administration,2009-12,11014
1476,federal_aviation_administration,2010-01,12241
1477,federal_aviation_administration,2010-02,12149
1478,federal_aviation_administration,2010-03,24612
1479,federal_aviation_administration,2010-04,28141
1480,federal_aviation_administration,2010-05,25969
1481,federal_aviation_administration,2010-06,21304
1482,federal_aviation_administration,2010-07,23610
1483,federal_aviation_administration,2010-08,40941
1484,federal_aviation_administration,2010-09,34193
1485,federal_aviation_administration,2010-10,32768
1486,federal_aviation_administration,2010-11,28359
1487,federal_aviation_administration,2010-12,22677
1488,federal_aviation_administration,2011-01,22008
1489,federal_aviation_administration,2011-02,24655
1490,federal_aviation_administration,2011-03,20193
1491,federal_aviation_administration,2011-04,16211
1492,federal_aviation_administration,2011-05,14531
1493,federal_aviation_administration,2011-06,13936
1494,federal_aviation_administration,2011-07,14411
1495,federal_aviation_administration,2011-08,17979
1496,federal_aviation_administration,2011-09,15649
1497,federal_aviation_administration,2011-10,15693
1498,federal_aviation_administration,2011-11,16400
1499,federal_aviation_administration,2011-12,16475
1500,federal_aviation_administration,2012-01,16317
1501,federal_aviation_administration,2012-02,17922
1502,federal_aviation_administration,2012-03,16646
1503,federal_aviation_administration,2012-04,15005
1504,federal_aviation_administration,2012-05,15356
1505,federal_aviation_administration,2012-06,15204
1506,federal_aviation_administration,2012-07,14187
1507,federal_aviation_administration,2012-08,14833
1508,federal_aviation_administration,2012-09,16545
1509,federal_aviation_administration,2012-10,18783
1510,federal_aviation_administration,2012-11,17404
1511,federal_aviation_administration,2012-12,16684
1512,federal_aviation_administration,2013-01,23519
1513,federal_aviation_administration,2013-02,21025
1514,federal_aviation_administration,2013-03,22229
1515,federal_aviation_administration,2013-04,19349
1516,federal_aviation_administration,2013-05,16364
1517,federal_aviation_administration,2013-06,14059
1518,federal_aviation_administration,2013-07,14195
1519,federal_aviation_administration,2013-08,12744
1520,federal_aviation_administration,2013-09,13082
1521,federal_aviation_administration,2013-10,14865
1522,federal_aviation_administration,2013-11,15102
1523,federal_aviation_administration,2013-12,13809
1524,federal_aviation_administration,2014-01,14439
1525,federal_aviation_administration,2014-02,15734
1526,federal_aviation_administration,2014-03,22349
1527,federal_aviation_administration,2014-04,17138
1528,federal_aviation_administration,2014-05,16573
1529,federal_aviation_administration,2014-06,13465
1530,federal_aviation_administration,2014-07,16784
1531,federal_aviation_administration,2014-08,12618
1532,federal_aviation_administration,2014-09,16821
1533,federal_aviation_administration,2014-10,NaN
1534,federal_aviation_administration,2014-11,NaN
1535,federal_aviation_administration,2014-12,NaN
1536,federal_aviation_administration,2015-01,NaN
1537,federal_aviation_administration,2015-02,NaN
1538,federal_aviation_administration,2015-03,NaN
1539,federal_aviation_administration,2015-04,NaN
1540,federal_aviation_administration,2015-05,NaN
1541,federal_aviation_administration,2015-06,NaN
1542,federal_aviation_administration,2015-07,0
1543,federal_aviation_administration,2015-08,0
1544,federal_aviation_administration,2015-09,0
1545,federal_aviation_administration,2015-10,0
1546,federal_aviation_administration,2015-11,0
1547,federal_aviation_administration,2015-12,0
1548,federal_aviation_administration,2016-01,0
1549,federal_aviation_administration,2016-02,0
1550,federal_aviation_administration,2016-03,0
1551,federal_aviation_administration,2016-04,0
1552,federal_aviation_administration,2016-05,0
1553,federal_aviation_administration,2016-06,0
1554,federal_aviation_administration,2016-07,0
1555,federal_aviation_administration,2016-08,0
1556,federal_aviation_administration,2016-09,0
1557,federal_aviation_administration,2016-10,0
1558,federal_aviation_administration,2016-11,0
1559,federal_aviation_administration,2016-12,11431
1560,federal_aviation_administration,2017-01,12828
1561,federal_aviation_administration,2017-02,12429
1562,federal_aviation_administration,2017-03,12940
1563,federal_aviation_administration,2017-04,11929
1564,federal_aviation_administration,2017-05,11921
1565,federal_aviation_administration,2017-06,11199
1566,federal_aviation_administration,2017-07,11250
1567,federal_aviation_administration,2017-08,10689
1568,federal_aviation_administration,2017-09,10358
1569,federal_aviation_administration,2017-10,11716
1570,federal_aviation_administration,2017-11,11282
1571,federal_aviation_administration,2017-12,10656
1572,federal_aviation_administration,2018-01,10965
1573,federal_aviation_administration,2018-02,11599
1574,federal_aviation_administration,2018-03,12950
1575,federal_aviation_administration,2018-04,12128
1576,federal_aviation_administration,2018-05,12528
1577,federal_aviation_administration,2018-06,8872
1578,federal_aviation_administration,2018-07,9242
1579,federal_aviation_administration,2018-08,10744
1580,federal_aviation_administration,2018-09,10204
1581,federal_aviation_administration,2018-10,12168
1582,federal_aviation_administration,2018-11,10711
1583,federal_aviation_administration,2018-12,10824
1584,federal_bureau_of_investigation,2008-01,40938
1585,federal_bureau_of_investigation,2008-02,38768
1586,federal_bureau_of_investigation,2008-03,40308
1587,federal_bureau_of_investigation,2008-04,37290
1588,federal_bureau_of_investigation,2008-05,46174
1589,federal_bureau_of_investigation,2008-06,34141
1590,federal_bureau_of_investigation,2008-07,13314
1591,federal_bureau_of_investigation,2008-08,25173
1592,federal_bureau_of_investigation,2008-09,39696
1593,federal_bureau_of_investigation,2008-10,43978
1594,federal_bureau_of_investigation,2008-11,47140
1595,federal_bureau_of_investigation,2008-12,53121
1596,federal_bureau_of_investigation,2009-01,51701
1597,federal_bureau_of_investigation,2009-02,38499
1598,federal_bureau_of_investigation,2009-03,51700
1599,federal_bureau_of_investigation,2009-04,42629
1600,federal_bureau_of_investigation,2009-05,48800
1601,federal_bureau_of_investigation,2009-06,41583
1602,federal_bureau_of_investigation,2009-07,65812
1603,federal_bureau_of_investigation,2009-08,49273
1604,federal_bureau_of_investigation,2009-09,43608
1605,federal_bureau_of_investigation,2009-10,51611
1606,federal_bureau_of_investigation,2009-11,49372
1607,federal_bureau_of_investigation,2009-12,53651
1608,federal_bureau_of_investigation,2010-01,52773
1609,federal_bureau_of_investigation,2010-02,45892
1610,federal_bureau_of_investigation,2010-03,58340
1611,federal_bureau_of_investigation,2010-04,63041
1612,federal_bureau_of_investigation,2010-05,65764
1613,federal_bureau_of_investigation,2010-06,39342
1614,federal_bureau_of_investigation,2010-07,46318
1615,federal_bureau_of_investigation,2010-08,191627
1616,federal_bureau_of_investigation,2010-09,68653
1617,federal_bureau_of_investigation,2010-10,75721
1618,federal_bureau_of_investigation,2010-11,69297
1619,federal_bureau_of_investigation,2010-12,66153
1620,federal_bureau_of_investigation,2011-01,75816
1621,federal_bureau_of_investigation,2011-02,68518
1622,federal_bureau_of_investigation,2011-03,67664
1623,federal_bureau_of_investigation,2011-04,66932
1624,federal_bureau_of_investigation,2011-05,103360
1625,federal_bureau_of_investigation,2011-06,70608
1626,federal_bureau_of_investigation,2011-07,57283
1627,federal_bureau_of_investigation,2011-08,57638
1628,federal_bureau_of_investigation,2011-09,57628
1629,federal_bureau_of_investigation,2011-10,66072
1630,federal_bureau_of_investigation,2011-11,77973
1631,federal_bureau_of_investigation,2011-12,60212
1632,federal_bureau_of_investigation,2012-01,96999
1633,federal_bureau_of_investigation,2012-02,86103
1634,federal_bureau_of_investigation,2012-03,87861
1635,federal_bureau_of_investigation,2012-04,69219
1636,federal_bureau_of_investigation,2012-05,72355
1637,federal_bureau_of_investigation,2012-06,64089
1638,federal_bureau_of_investigation,2012-07,71481
1639,federal_bureau_of_investigation,2012-08,77065
1640,federal_bureau_of_investigation,2012-09,79750
1641,federal_bureau_of_investigation,2012-10,90440
1642,federal_bureau_of_investigation,2012-11,97768
1643,federal_bureau_of_investigation,2012-12,85407
1644,federal_bureau_of_investigation,2013-01,99404
1645,federal_bureau_of_investigation,2013-02,90802
1646,federal_bureau_of_investigation,2013-03,91341
1647,federal_bureau_of_investigation,2013-04,269402
1648,federal_bureau_of_investigation,2013-05,136582
1649,federal_bureau_of_investigation,2013-06,67230
1650,federal_bureau_of_investigation,2013-07,64370
1651,federal_bureau_of_investigation,2013-08,52398
1652,federal_bureau_of_investigation,2013-09,53341
1653,federal_bureau_of_investigation,2013-10,60309
1654,federal_bureau_of_investigation,2013-11,57577
1655,federal_bureau_of_investigation,2013-12,54704
1656,federal_bureau_of_investigation,2014-01,61149
1657,federal_bureau_of_investigation,2014-02,56415
1658,federal_bureau_of_investigation,2014-03,68257
1659,federal_bureau_of_investigation,2014-04,59226
1660,federal_bureau_of_investigation,2014-05,63004
1661,federal_bureau_of_investigation,2014-06,47751
1662,federal_bureau_of_investigation,2014-07,47253
1663,federal_bureau_of_investigation,2014-08,48103
1664,federal_bureau_of_investigation,2014-09,59548
1665,federal_bureau_of_investigation,2014-10,NaN
1666,federal_bureau_of_investigation,2014-11,NaN
1667,federal_bureau_of_investigation,2014-12,NaN
1668,federal_bureau_of_investigation,2015-01,NaN
1669,federal_bureau_of_investigation,2015-02,NaN
1670,federal_bureau_of_investigation,2015-03,NaN
1671,federal_bureau_of_investigation,2015-04,NaN
1672,federal_bureau_of_investigation,2015-05,NaN
1673,federal_bureau_of_investigation,2015-06,NaN
1674,federal_bureau_of_investigation,2015-07,122
1675,federal_bureau_of_investigation,2015-08,111
1676,federal_bureau_of_investigation,2015-09,109
1677,federal_bureau_of_investigation,2015-10,72
1678,federal_bureau_of_investigation,2015-11,66
1679,federal_bureau_of_investigation,2015-12,92
1680,federal_bureau_of_investigation,2016-01,81
1681,federal_bureau_of_investigation,2016-02,86
1682,federal_bureau_of_investigation,2016-03,63
1683,federal_bureau_of_investigation,2016-04,83
1684,federal_bureau_of_investigation,2016-05,58
1685,federal_bureau_of_investigation,2016-06,439
1686,federal_bureau_of_investigation,2016-07,67
1687,federal_bureau_of_investigation,2016-08,38941
1688,federal_bureau_of_investigation,2016-09,61
1689,federal_bureau_of_investigation,2016-10,76
1690,federal_bureau_of_investigation,2016-11,450
1691,federal_bureau_of_investigation,2016-12,40138
1692,federal_bureau_of_investigation,2017-01,84282
1693,federal_bureau_of_investigation,2017-02,174877
1694,federal_bureau_of_investigation,2017-03,178348
1695,federal_bureau_of_investigation,2017-04,76480
1696,federal_bureau_of_investigation,2017-05,102189
1697,federal_bureau_of_investigation,2017-06,79662
1698,federal_bureau_of_investigation,2017-07,54822
1699,federal_bureau_of_investigation,2017-08,49779
1700,federal_bureau_of_investigation,2017-09,40620
1701,federal_bureau_of_investigation,2017-10,49845
1702,federal_bureau_of_investigation,2017-11,46628
1703,federal_bureau_of_investigation,2017-12,44319
1704,federal_bureau_of_investigation,2018-01,48405
1705,federal_bureau_of_investigation,2018-02,52915
1706,federal_bureau_of_investigation,2018-03,50521
1707,federal_bureau_of_investigation,2018-04,47417
1708,federal_bureau_of_investigation,2018-05,42658
1709,federal_bureau_of_investigation,2018-06,33962
1710,federal_bureau_of_investigation,2018-07,37093
1711,federal_bureau_of_investigation,2018-08,35652
1712,federal_bureau_of_investigation,2018-09,42264
1713,federal_bureau_of_investigation,2018-10,49855
1714,federal_bureau_of_investigation,2018-11,41558
1715,federal_bureau_of_investigation,2018-12,36805
1716,federal_emergency_management_agency,2008-01,5701
1717,federal_emergency_management_agency,2008-02,6368
1718,federal_emergency_management_agency,2008-03,3698
1719,federal_emergency_management_agency,2008-04,6907
1720,federal_emergency_management_agency,2008-05,7532
1721,federal_emergency_management_agency,2008-06,11430
1722,federal_emergency_management_agency,2008-07,2237
1723,federal_emergency_management_agency,2008-08,5741
1724,federal_emergency_management_agency,2008-09,13529
1725,federal_emergency_management_agency,2008-10,8781
1726,federal_emergency_management_agency,2008-11,6055
1727,federal_emergency_management_agency,2008-12,4854
1728,federal_emergency_management_agency,2009-01,8044
1729,federal_emergency_management_agency,2009-02,8885
1730,federal_emergency_management_agency,2009-03,11134
1731,federal_emergency_management_agency,2009-04,12896
1732,federal_emergency_management_agency,2009-05,9599
1733,federal_emergency_management_agency,2009-06,11084
1734,federal_emergency_management_agency,2009-07,10262
1735,federal_emergency_management_agency,2009-08,12568
1736,federal_emergency_management_agency,2009-09,11678
1737,federal_emergency_management_agency,2009-10,13231
1738,federal_emergency_management_agency,2009-11,14333
1739,federal_emergency_management_agency,2009-12,12358
1740,federal_emergency_management_agency,2010-01,13649
1741,federal_emergency_management_agency,2010-02,12630
1742,federal_emergency_management_agency,2010-03,16727
1743,federal_emergency_management_agency,2010-04,18644
1744,federal_emergency_management_agency,2010-05,17449
1745,federal_emergency_management_agency,2010-06,12790
1746,federal_emergency_management_agency,2010-07,12759
1747,federal_emergency_management_agency,2010-08,18260
1748,federal_emergency_management_agency,2010-09,17802
1749,federal_emergency_management_agency,2010-10,17715
1750,federal_emergency_management_agency,2010-11,18130
1751,federal_emergency_management_agency,2010-12,15788
1752,federal_emergency_management_agency,2011-01,16850
1753,federal_emergency_management_agency,2011-02,16633
1754,federal_emergency_management_agency,2011-03,22465
1755,federal_emergency_management_agency,2011-04,17137
1756,federal_emergency_management_agency,2011-05,19406
1757,federal_emergency_management_agency,2011-06,16250
1758,federal_emergency_management_agency,2011-07,15143
1759,federal_emergency_management_agency,2011-08,31970
1760,federal_emergency_management_agency,2011-09,32256
1761,federal_emergency_management_agency,2011-10,26843
1762,federal_emergency_management_agency,2011-11,25673
1763,federal_emergency_management_agency,2011-12,30278
1764,federal_emergency_management_agency,2012-01,31744
1765,federal_emergency_management_agency,2012-02,25493
1766,federal_emergency_management_agency,2012-03,26054
1767,federal_emergency_management_agency,2012-04,21682
1768,federal_emergency_management_agency,2012-05,21780
1769,federal_emergency_management_agency,2012-06,19367
1770,federal_emergency_management_agency,2012-07,20447
1771,federal_emergency_management_agency,2012-08,24010
1772,federal_emergency_management_agency,2012-09,23399
1773,federal_emergency_management_agency,2012-10,50696
1774,federal_emergency_management_agency,2012-11,78391
1775,federal_emergency_management_agency,2012-12,28495
1776,federal_emergency_management_agency,2013-01,29081
1777,federal_emergency_management_agency,2013-02,24376
1778,federal_emergency_management_agency,2013-03,25381
1779,federal_emergency_management_agency,2013-04,32596
1780,federal_emergency_management_agency,2013-05,29342
1781,federal_emergency_management_agency,2013-06,24637
1782,federal_emergency_management_agency,2013-07,29397
1783,federal_emergency_management_agency,2013-08,18480
1784,federal_emergency_management_agency,2013-09,22626
1785,federal_emergency_management_agency,2013-10,27497
1786,federal_emergency_management_agency,2013-11,24246
1787,federal_emergency_management_agency,2013-12,17799
1788,federal_emergency_management_agency,2014-01,18979
1789,federal_emergency_management_agency,2014-02,19213
1790,federal_emergency_management_agency,2014-03,20125
1791,federal_emergency_management_agency,2014-04,20898
1792,federal_emergency_management_agency,2014-05,19409
1793,federal_emergency_management_agency,2014-06,14105
1794,federal_emergency_management_agency,2014-07,14534
1795,federal_emergency_management_agency,2014-08,16801
1796,federal_emergency_management_agency,2014-09,NaN
1797,federal_emergency_management_agency,2014-10,NaN
1798,federal_emergency_management_agency,2014-11,NaN
1799,federal_emergency_management_agency,2014-12,NaN
1800,federal_emergency_management_agency,2015-01,NaN
1801,federal_emergency_management_agency,2015-02,NaN
1802,federal_emergency_management_agency,2015-03,NaN
1803,federal_emergency_management_agency,2015-04,NaN
1804,federal_emergency_management_agency,2015-05,NaN
1805,federal_emergency_management_agency,2015-06,NaN
1806,federal_emergency_management_agency,2015-07,13451
1807,federal_emergency_management_agency,2015-08,12998
1808,federal_emergency_management_agency,2015-09,13663
1809,federal_emergency_management_agency,2015-10,14581
1810,federal_emergency_management_agency,2015-11,13346
1811,federal_emergency_management_agency,2015-12,11744
1812,federal_emergency_management_agency,2016-01,13154
1813,federal_emergency_management_agency,2016-02,14127
1814,federal_emergency_management_agency,2016-03,14421
1815,federal_emergency_management_agency,2016-04,14673
1816,federal_emergency_management_agency,2016-05,12721
1817,federal_emergency_management_agency,2016-06,11897
1818,federal_emergency_management_agency,2016-07,10939
1819,federal_emergency_management_agency,2016-08,13608
1820,federal_emergency_management_agency,2016-09,13261
1821,federal_emergency_management_agency,2016-10,15264
1822,federal_emergency_management_agency,2016-11,14444
1823,federal_emergency_management_agency,2016-12,11716
1824,federal_emergency_management_agency,2017-01,12713
1825,federal_emergency_management_agency,2017-02,12539
1826,federal_emergency_management_agency,2017-03,12978
1827,federal_emergency_management_agency,2017-04,11044
1828,federal_emergency_management_agency,2017-05,11063
1829,federal_emergency_management_agency,2017-06,10660
1830,federal_emergency_management_agency,2017-07,9452
1831,federal_emergency_management_agency,2017-08,23255
1832,federal_emergency_management_agency,2017-09,31685
1833,federal_emergency_management_agency,2017-10,20092
1834,federal_emergency_management_agency,2017-11,12478
1835,federal_emergency_management_agency,2017-12,10880
1836,federal_emergency_management_agency,2018-01,11571
1837,federal_emergency_management_agency,2018-02,11756
1838,federal_emergency_management_agency,2018-03,12332
1839,federal_emergency_management_agency,2018-04,11836
1840,federal_emergency_management_agency,2018-05,10781
1841,federal_emergency_management_agency,2018-06,9757
1842,federal_emergency_management_agency,2018-07,11489
1843,federal_emergency_management_agency,2018-08,12579
1844,federal_emergency_management_agency,2018-09,22471
1845,federal_emergency_management_agency,2018-10,18510
1846,federal_emergency_management_agency,2018-11,12846
1847,federal_emergency_management_agency,2018-12,11477
1848,fusion_center,2008-01,NaN
1849,fusion_center,2008-02,NaN
1850,fusion_center,2008-03,NaN
1851,fusion_center,2008-04,NaN
1852,fusion_center,2008-05,NaN
1853,fusion_center,2008-06,NaN
1854,fusion_center,2008-07,NaN
1855,fusion_center,2008-08,NaN
1856,fusion_center,2008-09,NaN
1857,fusion_center,2008-10,NaN
1858,fusion_center,2008-11,NaN
1859,fusion_center,2008-12,NaN
1860,fusion_center,2009-01,NaN
1861,fusion_center,2009-02,NaN
1862,fusion_center,2009-03,NaN
1863,fusion_center,2009-04,NaN
1864,fusion_center,2009-05,NaN
1865,fusion_center,2009-06,NaN
1866,fusion_center,2009-07,NaN
1867,fusion_center,2009-08,NaN
1868,fusion_center,2009-09,NaN
1869,fusion_center,2009-10,NaN
1870,fusion_center,2009-11,NaN
1871,fusion_center,2009-12,NaN
1872,fusion_center,2010-01,NaN
1873,fusion_center,2010-02,NaN
1874,fusion_center,2010-03,NaN
1875,fusion_center,2010-04,NaN
1876,fusion_center,2010-05,NaN
1877,fusion_center,2010-06,NaN
1878,fusion_center,2010-07,NaN
1879,fusion_center,2010-08,NaN
1880,fusion_center,2010-09,NaN
1881,fusion_center,2010-10,NaN
1882,fusion_center,2010-11,NaN
1883,fusion_center,2010-12,NaN
1884,fusion_center,2011-01,NaN
1885,fusion_center,2011-02,NaN
1886,fusion_center,2011-03,NaN
1887,fusion_center,2011-04,NaN
1888,fusion_center,2011-05,NaN
1889,fusion_center,2011-06,NaN
1890,fusion_center,2011-07,NaN
1891,fusion_center,2011-08,NaN
1892,fusion_center,2011-09,NaN
1893,fusion_center,2011-10,NaN
1894,fusion_center,2011-11,NaN
1895,fusion_center,2011-12,NaN
1896,fusion_center,2012-01,NaN
1897,fusion_center,2012-02,NaN
1898,fusion_center,2012-03,NaN
1899,fusion_center,2012-04,NaN
1900,fusion_center,2012-05,NaN
1901,fusion_center,2012-06,NaN
1902,fusion_center,2012-07,NaN
1903,fusion_center,2012-08,NaN
1904,fusion_center,2012-09,NaN
1905,fusion_center,2012-10,NaN
1906,fusion_center,2012-11,NaN
1907,fusion_center,2012-12,NaN
1908,fusion_center,2013-01,NaN
1909,fusion_center,2013-02,NaN
1910,fusion_center,2013-03,NaN
1911,fusion_center,2013-04,NaN
1912,fusion_center,2013-05,NaN
1913,fusion_center,2013-06,NaN
1914,fusion_center,2013-07,NaN
1915,fusion_center,2013-08,NaN
1916,fusion_center,2013-09,NaN
1917,fusion_center,2013-10,NaN
1918,fusion_center,2013-11,NaN
1919,fusion_center,2013-12,NaN
1920,fusion_center,2014-01,NaN
1921,fusion_center,2014-02,NaN
1922,fusion_center,2014-03,NaN
1923,fusion_center,2014-04,NaN
1924,fusion_center,2014-05,NaN
1925,fusion_center,2014-06,NaN
1926,fusion_center,2014-07,NaN
1927,fusion_center,2014-08,NaN
1928,fusion_center,2014-09,NaN
1929,fusion_center,2014-10,NaN
1930,fusion_center,2014-11,NaN
1931,fusion_center,2014-12,NaN
1932,fusion_center,2015-01,NaN
1933,fusion_center,2015-02,NaN
1934,fusion_center,2015-03,NaN
1935,fusion_center,2015-04,NaN
1936,fusion_center,2015-05,NaN
1937,fusion_center,2015-06,NaN
1938,fusion_center,2015-07,2230
1939,fusion_center,2015-08,1684
1940,fusion_center,2015-09,1629
1941,fusion_center,2015-10,2510
1942,fusion_center,2015-11,1901
1943,fusion_center,2015-12,1619
1944,fusion_center,2016-01,1682
1945,fusion_center,2016-02,1938
1946,fusion_center,2016-03,1923
1947,fusion_center,2016-04,1764
1948,fusion_center,2016-05,1459
1949,fusion_center,2016-06,1291
1950,fusion_center,2016-07,1269
1951,fusion_center,2016-08,1216
1952,fusion_center,2016-09,1342
1953,fusion_center,2016-10,1653
1954,fusion_center,2016-11,1554
1955,fusion_center,2016-12,1551
1956,fusion_center,2017-01,1474
1957,fusion_center,2017-02,1559
1958,fusion_center,2017-03,1600
1959,fusion_center,2017-04,1436
1960,fusion_center,2017-05,1389
1961,fusion_center,2017-06,1092
1962,fusion_center,2017-07,927
1963,fusion_center,2017-08,1089
1964,fusion_center,2017-09,1221
1965,fusion_center,2017-10,1686
1966,fusion_center,2017-11,1448
1967,fusion_center,2017-12,1282
1968,fusion_center,2018-01,1451
1969,fusion_center,2018-02,1232
1970,fusion_center,2018-03,1575
1971,fusion_center,2018-04,1515
1972,fusion_center,2018-05,1313
1973,fusion_center,2018-06,1241
1974,fusion_center,2018-07,1187
1975,fusion_center,2018-08,1291
1976,fusion_center,2018-09,1381
1977,fusion_center,2018-10,1582
1978,fusion_center,2018-11,1303
1979,fusion_center,2018-12,1034
1980,homeland_defense,2008-01,NaN
1981,homeland_defense,2008-02,NaN
1982,homeland_defense,2008-03,NaN
1983,homeland_defense,2008-04,NaN
1984,homeland_defense,2008-05,NaN
1985,homeland_defense,2008-06,NaN
1986,homeland_defense,2008-07,NaN
1987,homeland_defense,2008-08,NaN
1988,homeland_defense,2008-09,NaN
1989,homeland_defense,2008-10,NaN
1990,homeland_defense,2008-11,NaN
1991,homeland_defense,2008-12,NaN
1992,homeland_defense,2009-01,NaN
1993,homeland_defense,2009-02,NaN
1994,homeland_defense,2009-03,NaN
1995,homeland_defense,2009-04,NaN
1996,homeland_defense,2009-05,NaN
1997,homeland_defense,2009-06,NaN
1998,homeland_defense,2009-07,NaN
1999,homeland_defense,2009-08,NaN
2000,homeland_defense,2009-09,NaN
2001,homeland_defense,2009-10,NaN
2002,homeland_defense,2009-11,NaN
2003,homeland_defense,2009-12,NaN
2004,homeland_defense,2010-01,NaN
2005,homeland_defense,2010-02,NaN
2006,homeland_defense,2010-03,NaN
2007,homeland_defense,2010-04,NaN
2008,homeland_defense,2010-05,NaN
2009,homeland_defense,2010-06,NaN
2010,homeland_defense,2010-07,NaN
2011,homeland_defense,2010-08,NaN
2012,homeland_defense,2010-09,NaN
2013,homeland_defense,2010-10,NaN
2014,homeland_defense,2010-11,NaN
2015,homeland_defense,2010-12,NaN
2016,homeland_defense,2011-01,NaN
2017,homeland_defense,2011-02,NaN
2018,homeland_defense,2011-03,NaN
2019,homeland_defense,2011-04,NaN
2020,homeland_defense,2011-05,NaN
2021,homeland_defense,2011-06,NaN
2022,homeland_defense,2011-07,NaN
2023,homeland_defense,2011-08,NaN
2024,homeland_defense,2011-09,NaN
2025,homeland_defense,2011-10,NaN
2026,homeland_defense,2011-11,NaN
2027,homeland_defense,2011-12,NaN
2028,homeland_defense,2012-01,NaN
2029,homeland_defense,2012-02,NaN
2030,homeland_defense,2012-03,NaN
2031,homeland_defense,2012-04,NaN
2032,homeland_defense,2012-05,NaN
2033,homeland_defense,2012-06,NaN
2034,homeland_defense,2012-07,NaN
2035,homeland_defense,2012-08,NaN
2036,homeland_defense,2012-09,NaN
2037,homeland_defense,2012-10,NaN
2038,homeland_defense,2012-11,NaN
2039,homeland_defense,2012-12,NaN
2040,homeland_defense,2013-01,NaN
2041,homeland_defense,2013-02,NaN
2042,homeland_defense,2013-03,NaN
2043,homeland_defense,2013-04,NaN
2044,homeland_defense,2013-05,NaN
2045,homeland_defense,2013-06,NaN
2046,homeland_defense,2013-07,NaN
2047,homeland_defense,2013-08,NaN
2048,homeland_defense,2013-09,NaN
2049,homeland_defense,2013-10,NaN
2050,homeland_defense,2013-11,NaN
2051,homeland_defense,2013-12,NaN
2052,homeland_defense,2014-01,NaN
2053,homeland_defense,2014-02,NaN
2054,homeland_defense,2014-03,NaN
2055,homeland_defense,2014-04,NaN
2056,homeland_defense,2014-05,NaN
2057,homeland_defense,2014-06,NaN
2058,homeland_defense,2014-07,NaN
2059,homeland_defense,2014-08,NaN
2060,homeland_defense,2014-09,NaN
2061,homeland_defense,2014-10,NaN
2062,homeland_defense,2014-11,NaN
2063,homeland_defense,2014-12,NaN
2064,homeland_defense,2015-01,NaN
2065,homeland_defense,2015-02,NaN
2066,homeland_defense,2015-03,NaN
2067,homeland_defense,2015-04,NaN
2068,homeland_defense,2015-05,NaN
2069,homeland_defense,2015-06,NaN
2070,homeland_defense,2015-07,304
2071,homeland_defense,2015-08,258
2072,homeland_defense,2015-09,311
2073,homeland_defense,2015-10,357
2074,homeland_defense,2015-11,345
2075,homeland_defense,2015-12,273
2076,homeland_defense,2016-01,325
2077,homeland_defense,2016-02,264
2078,homeland_defense,2016-03,295
2079,homeland_defense,2016-04,342
2080,homeland_defense,2016-05,273
2081,homeland_defense,2016-06,300
2082,homeland_defense,2016-07,330
2083,homeland_defense,2016-08,263
2084,homeland_defense,2016-09,273
2085,homeland_defense,2016-10,330
2086,homeland_defense,2016-11,294
2087,homeland_defense,2016-12,286
2088,homeland_defense,2017-01,317
2089,homeland_defense,2017-02,345
2090,homeland_defense,2017-03,333
2091,homeland_defense,2017-04,268
2092,homeland_defense,2017-05,305
2093,homeland_defense,2017-06,239
2094,homeland_defense,2017-07,229
2095,homeland_defense,2017-08,250
2096,homeland_defense,2017-09,226
2097,homeland_defense,2017-10,234
2098,homeland_defense,2017-11,288
2099,homeland_defense,2017-12,246
2100,homeland_defense,2018-01,304
2101,homeland_defense,2018-02,200
2102,homeland_defense,2018-03,286
2103,homeland_defense,2018-04,268
2104,homeland_defense,2018-05,241
2105,homeland_defense,2018-06,197
2106,homeland_defense,2018-07,217
2107,homeland_defense,2018-08,200
2108,homeland_defense,2018-09,198
2109,homeland_defense,2018-10,228
2110,homeland_defense,2018-11,204
2111,homeland_defense,2018-12,192
2112,national_guard,2008-01,NaN
2113,national_guard,2008-02,NaN
2114,national_guard,2008-03,NaN
2115,national_guard,2008-04,NaN
2116,national_guard,2008-05,NaN
2117,national_guard,2008-06,NaN
